Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,New_price,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Manual,Age,Cost_Efficiency
5447,Mercedes-Benz GLA Class 200 d Style,Kochi,2016,26212,First,17.9,2143.0,136.0,5.0,38.72 Lakh,24.46,38.72,False,False,False,9,1.3664804469273744
5448,Tata Zest Revotron 1.2T XMS,Pune,2014,23500,Second,17.57,1193.0,88.7,5.0,7.7 Lakh,3.9,7.7,False,True,True,11,0.22196926579396697
5449,Hyundai i20 1.2 Magna,Coimbatore,2013,56127,First,18.5,1197.0,80.0,5.0,4.78 Lakh,5.15,4.78,False,True,True,12,0.2783783783783784
5450,Maruti Wagon R VXI AMT1.2,Mumbai,2015,26000,First,21.5,1197.0,81.8,5.0,6.43 Lakh,3.65,6.43,False,True,False,10,0.1697674418604651
5451,Hyundai Xcent 1.2 CRDi S,Kolkata,2016,26000,First,25.4,1186.0,73.97,5.0,8.23 Lakh,5.0,8.23,False,False,True,9,0.1968503937007874
5452,Honda City 1.5 S MT,Kolkata,2009,42000,First,17.0,1497.0,118.0,5.0,4.78 Lakh,2.3,4.78,False,True,True,16,0.13529411764705881
5453,Hyundai Accent GLE,Pune,2001,130000,Second,13.2,1495.0,94.0,5.0,4.78 Lakh,0.75,4.78,False,True,True,24,0.05681818181818182
5454,Hyundai Verna Xi (Petrol),Kochi,2009,137148,Second,13.9,1599.0,103.2,5.0,4.78 Lakh,1.85,4.78,False,True,True,16,0.13309352517985612
5455,Ford Figo Petrol ZXI,Kolkata,2010,114703,First,15.6,1196.0,70.0,5.0,4.78 Lakh,1.8,4.78,False,True,True,15,0.11538461538461539
5456,Honda Amaze S i-Dtech,Kochi,2014,97439,First,25.8,1498.0,98.6,5.0,4.78 Lakh,4.41,4.78,False,False,True,11,0.17093023255813952
5457,Maruti Wagon R LX BSII,Chennai,2006,40000,First,18.9,998.0,67.1,5.0,4.78 Lakh,2.0,4.78,False,True,True,19,0.10582010582010583
5459,Mercedes-Benz E-Class Facelift,Bangalore,2014,28000,First,13.0,2987.0,258.0,5.0,4.78 Lakh,31.75,4.78,False,False,False,11,2.4423076923076925
5460,Audi A6 2011-2015 35 TDI Technology,Bangalore,2015,37500,First,17.68,1968.0,174.33,5.0,4.78 Lakh,32.0,4.78,False,False,False,10,1.8099547511312217
5461,Mercedes-Benz S Class 2005 2013 S 350 CDI,Hyderabad,2010,37000,First,13.5,2987.0,282.0,5.0,4.78 Lakh,21.0,4.78,False,False,False,15,1.5555555555555556
5462,Maruti Swift Dzire LDi,Ahmedabad,2010,83000,First,19.3,1248.0,73.9,5.0,4.78 Lakh,2.75,4.78,False,False,True,15,0.14248704663212436
5463,Toyota Corolla H2,Coimbatore,2005,79012,First,13.4,1794.0,125.0,5.0,4.78 Lakh,2.64,4.78,False,True,True,20,0.19701492537313434
5464,Mahindra Scorpio S10 7 Seater,Kochi,2018,27395,First,15.4,2179.0,120.0,7.0,4.78 Lakh,14.19,4.78,False,False,True,7,0.9214285714285714
5465,Maruti Wagon R VXI,Jaipur,2017,35362,First,22.5,998.0,67.04,5.0,5.44 Lakh,3.85,5.44,False,True,True,8,0.1711111111111111
5466,Toyota Fortuner 4x2 Manual,Delhi,2014,117000,First,13.0,2982.0,168.5,7.0,4.78 Lakh,15.5,4.78,False,False,True,11,1.1923076923076923
5467,Maruti Zen Estilo 1.1 LX BSIII,Mumbai,2010,23000,First,18.2,1061.0,64.0,5.0,4.78 Lakh,1.9,4.78,False,True,True,15,0.1043956043956044
5468,Tata Nano CX,Kochi,2014,59508,First,25.4,624.0,37.48,4.0,4.78 Lakh,1.26,4.78,False,True,True,11,0.04960629921259843
5469,Hyundai i20 Magna,Chennai,2009,69000,Second,18.5,1197.0,80.0,5.0,4.78 Lakh,2.4,4.78,False,True,True,16,0.12972972972972974
5470,BMW 3 Series 320d,Bangalore,2010,58000,First,22.69,1995.0,190.0,5.0,48.79 Lakh,11.5,48.79,False,False,False,15,0.5068312031732041
5471,Mahindra XUV500 W6 2WD,Jaipur,2014,88511,First,16.0,2179.0,140.0,7.0,4.78 Lakh,8.25,4.78,False,False,True,11,0.515625
5472,Volkswagen Vento IPL II Petrol Trendline,Pune,2011,66000,First,15.8,1598.0,105.0,5.0,4.78 Lakh,2.75,4.78,False,True,True,14,0.1740506329113924
5473,Skoda Fabia 1.2 MPI Classic,Delhi,2009,65000,Second,17.5,1198.0,70.0,5.0,4.78 Lakh,1.4,4.78,False,True,True,16,0.08
5474,Tata Nano Twist XT,Coimbatore,2015,30676,First,25.4,624.0,37.5,4.0,4.78 Lakh,2.9,4.78,False,True,True,10,0.1141732283464567
5475,Ford Figo Diesel EXI,Chennai,2011,76000,First,20.0,1399.0,68.0,5.0,4.78 Lakh,2.4,4.78,False,False,True,14,0.12
5476,Volkswagen Vento IPL II Petrol Highline AT,Pune,2013,23627,First,14.8,1598.0,105.0,5.0,4.78 Lakh,4.75,4.78,False,True,False,12,0.32094594594594594
5477,Land Rover Range Rover HSE Dynamic,Kochi,2018,52827,First,12.7,2179.0,187.7,5.0,4.78 Lakh,44.76,4.78,False,False,False,7,3.5244094488188975
5478,Honda City i DTEC SV,Kochi,2015,64465,First,26.0,1498.0,98.6,5.0,4.78 Lakh,6.22,4.78,False,False,True,10,0.23923076923076922
5479,Renault KWID Climber 1.0 AMT,Chennai,2018,14000,First,22.5,999.0,67.0,5.0,5.67 Lakh,4.5,5.67,False,True,False,7,0.2
5480,Hyundai Grand i10 Asta Option,Mumbai,2015,26000,First,18.9,1197.0,82.0,5.0,4.78 Lakh,4.25,4.78,False,True,True,10,0.22486772486772488
5481,Chevrolet Cruze LTZ AT,Hyderabad,2011,78203,First,18.1,1991.0,147.9,4.0,4.78 Lakh,5.5,4.78,False,False,False,14,0.30386740331491713
5482,Hyundai i20 1.4 Asta,Mumbai,2017,27000,First,22.54,1396.0,88.73,5.0,4.78 Lakh,6.95,4.78,False,False,True,8,0.308340727595386
5483,Maruti Alto K10 VXI AGS,Coimbatore,2018,31919,First,24.07,998.0,67.1,5.0,4.78 Lakh,4.56,4.78,False,True,False,7,0.18944744495222265
5484,Hyundai Creta 1.6 SX Option Diesel,Coimbatore,2016,47392,First,20.5,1582.0,126.2,5.0,19.18 Lakh,13.82,19.18,False,False,True,9,0.6741463414634147
5485,Honda Amaze VX i-Vtech,Mumbai,2016,17362,First,18.0,1198.0,86.7,5.0,4.78 Lakh,5.65,4.78,False,True,True,9,0.3138888888888889
5486,Hyundai i20 Active 1.4 SX Dual Tone,Kochi,2016,49716,First,21.19,1396.0,88.73,5.0,4.78 Lakh,6.2,4.78,False,False,True,9,0.292590844738084
5487,Maruti Celerio VXI,Delhi,2014,48000,First,23.1,998.0,67.04,5.0,4.78 Lakh,3.25,4.78,False,True,True,11,0.14069264069264067
5488,Audi A4 2.0 TDI,Kolkata,2009,46000,First,16.55,1968.0,147.51,5.0,4.78 Lakh,8.5,4.78,False,False,False,16,0.5135951661631419
5489,Hyundai Verna 1.4 CRDi,Bangalore,2016,79000,First,24.8,1396.0,88.7,5.0,4.78 Lakh,7.25,4.78,False,False,True,9,0.2923387096774194
5490,Renault Fluence Diesel E4,Pune,2013,57000,First,21.8,1461.0,78.0,5.0,4.78 Lakh,4.61,4.78,False,False,True,12,0.21146788990825688
5491,Volkswagen Polo 1.2 MPI Highline,Delhi,2016,29754,First,16.2,1199.0,74.0,5.0,4.78 Lakh,5.3,4.78,False,True,True,9,0.3271604938271605
5492,Tata Indigo LX,Ahmedabad,2012,50123,First,17.0,1405.0,70.0,5.0,4.78 Lakh,1.9,4.78,False,False,True,13,0.11176470588235293
5493,Hyundai i10 Sportz,Kochi,2012,57184,First,20.36,1197.0,78.9,5.0,4.78 Lakh,3.09,4.78,False,True,True,13,0.15176817288801572
5494,BMW 7 Series 730Ld Sedan,Mumbai,2007,75000,Second,16.46,2993.0,258.0,5.0,4.78 Lakh,9.5,4.78,False,False,False,18,0.5771567436208991
5495,Hyundai Creta 1.6 CRDi AT SX Plus,Mumbai,2015,26000,First,17.01,1582.0,126.2,5.0,4.78 Lakh,12.65,4.78,False,False,False,10,0.7436801881246325
5496,Hyundai Grand i10 Magna,Delhi,2016,22129,First,18.9,1197.0,82.0,5.0,4.78 Lakh,4.25,4.78,False,True,True,9,0.22486772486772488
5497,Maruti Ritz VDi,Hyderabad,2011,127887,First,21.1,1248.0,73.9,5.0,4.78 Lakh,2.95,4.78,False,False,True,14,0.13981042654028436
5498,Mahindra Scorpio 2.6 SLX CRDe,Hyderabad,2006,92000,First,10.5,2179.0,120.0,8.0,4.78 Lakh,3.45,4.78,False,False,True,19,0.32857142857142857
5499,Hyundai i10 Era,Hyderabad,2011,60634,First,19.81,1086.0,68.05,5.0,4.78 Lakh,3.3,4.78,False,True,True,14,0.16658253407370016
5500,Tata Safari Storme 2012-2015 VX,Hyderabad,2014,90000,First,14.0,2179.0,138.1,7.0,4.78 Lakh,8.0,4.78,False,False,True,11,0.5714285714285714
5501,Honda Civic 2006-2010 1.8 V MT,Kolkata,2009,59000,First,13.5,1799.0,130.0,5.0,4.78 Lakh,2.71,4.78,False,True,True,16,0.20074074074074075
5502,Maruti Zen Estilo LXI BSIII,Hyderabad,2012,59293,First,18.2,998.0,67.1,5.0,4.78 Lakh,2.7,4.78,False,True,True,13,0.14835164835164838
5503,Maruti Swift Dzire VDI,Mumbai,2012,80753,Second,23.4,1248.0,74.0,5.0,4.78 Lakh,4.5,4.78,False,False,True,13,0.19230769230769232
5504,Toyota Fortuner 4x2 Manual,Delhi,2015,40000,Second,13.0,2982.0,168.5,7.0,4.78 Lakh,18.75,4.78,False,False,True,10,1.4423076923076923
5505,Maruti Swift VDI,Pune,2014,103000,Second,28.4,1248.0,74.0,5.0,4.78 Lakh,5.25,4.78,False,False,True,11,0.18485915492957747
5507,Maruti Dzire LDI,Pune,2017,48000,First,28.4,1248.0,73.75,5.0,7.91 Lakh,6.0,7.91,False,False,True,8,0.21126760563380284
5508,Hyundai Grand i10 Asta,Kolkata,2014,41000,First,18.9,1197.0,82.0,5.0,4.78 Lakh,3.14,4.78,False,True,True,11,0.16613756613756617
5509,Renault KWID RXL,Jaipur,2016,26000,First,25.17,799.0,53.3,5.0,3.96 Lakh,2.55,3.96,False,True,True,9,0.10131108462455303
5510,Tata Indigo CS eGLX BS IV,Jaipur,2012,30000,Second,15.64,1193.0,64.08,5.0,4.78 Lakh,2.3,4.78,False,True,True,13,0.14705882352941174
5511,Ford Figo Diesel Titanium,Hyderabad,2014,74624,First,20.0,1399.0,68.05,5.0,4.78 Lakh,5.65,4.78,False,False,True,11,0.28250000000000003
5512,Porsche Cayenne 2009-2014 Diesel,Kochi,2015,47877,First,15.15,2967.0,240.0,5.0,4.78 Lakh,48.22,4.78,False,False,False,10,3.182838283828383
5513,Maruti Alto K10 VXI,Jaipur,2016,35000,First,24.07,998.0,67.1,5.0,4.24 Lakh,3.0,4.24,False,True,True,9,0.12463647694225176
5514,Volkswagen Vento 1.5 TDI Highline,Ahmedabad,2015,52123,First,20.34,1498.0,103.2,5.0,4.78 Lakh,7.5,4.78,False,False,True,10,0.3687315634218289
5515,Mahindra Scorpio 2.6 SLX CRDe,Bangalore,2005,90000,First,10.5,2179.0,120.0,8.0,4.78 Lakh,2.6,4.78,False,False,True,20,0.24761904761904763
5516,BMW X3 xDrive 20d Luxury Line,Mumbai,2018,1400,First,18.56,1995.0,190.0,5.0,70.55 Lakh,61.25,70.55,False,False,False,7,3.30010775862069
5517,Honda City 1.5 V MT,Chennai,2009,122000,Second,17.0,1497.0,118.0,5.0,4.78 Lakh,3.5,4.78,False,True,True,16,0.20588235294117646
5518,Mini Cooper 3 DOOR S,Kochi,2016,21110,First,17.44,1998.0,189.08,4.0,39.27 Lakh,28.95,39.27,False,True,False,9,1.6599770642201834
5519,Mitsubishi Pajero Sport 4X4 AT,Pune,2015,78000,First,13.5,2477.0,175.56,6.0,4.78 Lakh,15.0,4.78,False,False,False,10,1.1111111111111112
5520,Maruti Swift Dzire VDi,Jaipur,2012,72000,First,19.3,1248.0,73.9,5.0,4.78 Lakh,4.25,4.78,False,False,True,13,0.22020725388601037
5521,Bentley Continental Flying Spur,Hyderabad,2006,48000,First,8.6,5998.0,552.0,4.0,4.78 Lakh,59.0,4.78,False,True,False,19,6.86046511627907
5522,Maruti Ertiga VDI,Pune,2013,43486,First,20.77,1248.0,88.76,7.0,4.78 Lakh,6.6,4.78,False,False,True,12,0.3177660086663457
5523,Toyota Innova 2.5 G4 Diesel 7-seater,Hyderabad,2007,199000,Second,12.8,2494.0,102.0,7.0,4.78 Lakh,5.2,4.78,False,False,True,18,0.40625
5524,Mercedes-Benz New C-Class C 200 Kompressor Elegance MT,Chennai,2010,34000,First,11.7,1796.0,178.0,5.0,4.78 Lakh,10.0,4.78,False,True,True,15,0.8547008547008548
5525,Mercedes-Benz New C-Class C 220 CDI BE Avantgare,Bangalore,2016,37944,First,14.84,2143.0,167.62,5.0,4.78 Lakh,35.0,4.78,False,False,False,9,2.358490566037736
5526,Ford Ecosport 1.5 DV5 MT Titanium Optional,Mumbai,2017,30000,First,22.7,1498.0,89.84,5.0,4.78 Lakh,8.75,4.78,False,False,True,8,0.3854625550660793
5527,Toyota Etios Liva 1.2 G,Coimbatore,2015,64005,First,17.71,1197.0,78.9,5.0,6.41 Lakh,4.57,6.41,False,True,True,10,0.25804630152456237
5528,Hyundai i10 Magna 1.2,Delhi,2012,62000,First,20.36,1197.0,78.9,5.0,4.78 Lakh,2.5,4.78,False,True,True,13,0.12278978388998035
5530,Land Rover Freelander 2 SE,Kochi,2014,59885,First,12.39,2179.0,147.51,5.0,4.78 Lakh,20.11,4.78,False,False,False,11,1.6230831315577077
5531,Toyota Innova 2.5 V Diesel 8-seater,Hyderabad,2011,144471,First,12.8,2494.0,102.0,8.0,4.78 Lakh,7.8,4.78,False,False,True,14,0.609375
5532,Hyundai i20 1.2 Magna,Coimbatore,2011,63991,First,18.5,1197.0,80.0,5.0,4.78 Lakh,3.61,4.78,False,True,True,14,0.19513513513513514
5534,Nissan Micra XV CVT,Mumbai,2015,34895,First,19.15,1198.0,75.94,5.0,9.47 Lakh,4.6,9.47,False,True,False,10,0.2402088772845953
5535,BMW X6 xDrive 40d M Sport,Ahmedabad,2015,97003,First,15.87,2993.0,308.43,5.0,4.78 Lakh,85.0,4.78,False,False,False,10,5.356017643352237
5536,Honda City 1.5 V AT,Kolkata,2015,45000,First,16.8,1497.0,118.0,5.0,4.78 Lakh,5.25,4.78,False,True,False,10,0.3125
5537,Honda Amaze E i-Dtech,Delhi,2013,45000,Second,25.8,1498.0,98.6,5.0,4.78 Lakh,3.3,4.78,False,False,True,12,0.12790697674418602
5538,Toyota Fortuner 3.0 Diesel,Bangalore,2013,100000,Second,11.5,2982.0,171.0,7.0,4.78 Lakh,17.75,4.78,False,False,True,12,1.5434782608695652
5539,Land Rover Discovery Sport SD4 HSE Luxury,Delhi,2016,70000,First,12.97,2179.0,187.7,5.0,4.78 Lakh,35.0,4.78,False,False,False,9,2.698535080956052
5540,Hyundai Creta 1.6 CRDi SX,Coimbatore,2016,37023,First,19.67,1582.0,126.2,5.0,4.78 Lakh,13.39,4.78,False,False,True,9,0.6807320793085917
5541,Chevrolet Beat Diesel LT,Chennai,2012,81000,First,25.44,936.0,56.3,5.0,4.78 Lakh,2.5,4.78,False,False,True,13,0.09827044025157232
5542,Toyota Innova Crysta 2.8 GX AT,Kochi,2017,20789,First,11.36,2755.0,171.5,7.0,20.74 Lakh,18.36,20.74,False,False,False,8,1.6161971830985915
5543,Maruti Swift Dzire VDI,Jaipur,2015,68310,First,23.4,1248.0,74.0,5.0,4.78 Lakh,5.95,4.78,False,False,True,10,0.2542735042735043
5544,Hyundai Creta 1.6 CRDi SX Option,Mumbai,2015,47250,Second,19.67,1582.0,126.2,5.0,4.78 Lakh,11.0,4.78,False,False,True,10,0.5592272496187086
5545,Land Rover Range Rover Sport SE,Delhi,2014,47000,Second,12.65,2993.0,255.0,5.0,1.39 Cr,64.75,1.39,False,False,False,11,5.118577075098814
5546,Honda Amaze VX i-DTEC,Hyderabad,2017,128000,First,25.8,1498.0,98.6,5.0,4.78 Lakh,6.3,4.78,False,False,True,8,0.2441860465116279
5547,Hyundai Creta 1.6 SX Plus Dual Tone Petrol,Kochi,2017,17702,First,15.29,1591.0,121.3,5.0,4.78 Lakh,11.94,4.78,False,True,True,8,0.7809025506867233
5548,Volkswagen Vento Sport 1.2 TSI AT,Mumbai,2014,34987,First,18.19,1197.0,103.5,5.0,4.78 Lakh,5.95,4.78,False,True,False,11,0.32710280373831774
5549,Honda City i DTec VX,Ahmedabad,2017,37000,First,26.0,1498.0,98.6,5.0,4.78 Lakh,11.0,4.78,False,False,True,8,0.4230769230769231
5550,Hyundai Creta 1.6 SX Plus Dual Tone Petrol,Coimbatore,2017,38271,First,15.29,1591.0,121.3,5.0,4.78 Lakh,12.53,4.78,False,True,True,8,0.8194898626553303
5551,Ford Figo Diesel Titanium,Bangalore,2012,32510,Second,20.0,1399.0,68.0,5.0,4.78 Lakh,3.75,4.78,False,False,True,13,0.1875
5552,BMW 5 Series 2013-2017 530d M Sport,Pune,2014,88000,First,14.69,2993.0,258.0,5.0,4.78 Lakh,27.0,4.78,False,False,False,11,1.8379850238257318
5553,Mitsubishi Pajero 2.8 SFX 7Str,Pune,2012,116000,First,10.5,2835.0,107.2,6.0,4.78 Lakh,9.95,4.78,False,False,True,13,0.9476190476190476
5554,Renault Duster 85PS Diesel RxL Option,Jaipur,2013,156000,First,19.87,1461.0,83.8,5.0,4.78 Lakh,4.2,4.78,False,False,True,12,0.21137393054856568
5555,Maruti Ritz VXI,Delhi,2010,75319,Second,21.1,1197.0,85.8,5.0,4.78 Lakh,2.0,4.78,False,True,True,15,0.0947867298578199
5556,Hyundai Grand i10 Sportz,Kolkata,2013,28000,First,18.9,1197.0,82.0,5.0,4.78 Lakh,3.25,4.78,False,True,True,12,0.17195767195767198
5557,Mercedes-Benz GLA Class 200 CDI SPORT,Bangalore,2017,16500,First,17.9,2143.0,136.0,5.0,4.78 Lakh,34.0,4.78,False,False,False,8,1.8994413407821231
5558,BMW 5 Series 520d Luxury Line,Coimbatore,2016,75637,First,22.48,1995.0,190.0,5.0,71.82 Lakh,30.37,71.82,False,False,False,9,1.3509786476868328
5559,Hyundai Creta 1.6 SX Plus Petrol Automatic,Kochi,2018,32854,First,13.0,1591.0,121.3,5.0,4.78 Lakh,12.6,4.78,False,True,False,7,0.9692307692307692
5560,Renault KWID RXT Optional,Kochi,2019,6568,First,25.17,799.0,53.3,5.0,4.78 Lakh,5.09,4.78,False,True,True,6,0.20222487087802937
5561,Audi A4 3.0 TDI Quattro,Bangalore,2014,30000,First,14.94,2967.0,241.4,5.0,4.78 Lakh,24.5,4.78,False,False,False,11,1.6398929049531459
5562,Maruti Ciaz VDI SHVS,Kochi,2018,17804,Second,28.09,1248.0,88.5,5.0,4.78 Lakh,7.97,4.78,False,False,True,7,0.28373086507653966
5563,Honda Jazz S,Delhi,2011,69768,First,16.0,1198.0,90.0,5.0,4.78 Lakh,2.9,4.78,False,True,True,14,0.18125
5564,BMW 3 Series 320d Luxury Line,Kochi,2016,62404,First,22.69,1995.0,190.0,5.0,54.43 Lakh,21.33,54.43,False,False,False,9,0.9400617011899514
5565,Hyundai Verna SX CRDi AT,Bangalore,2012,97000,Second,19.08,1582.0,126.32,5.0,4.78 Lakh,6.5,4.78,False,False,False,13,0.3406708595387841
5566,Hyundai Creta 1.4 CRDi S Plus,Coimbatore,2016,55687,First,21.38,1396.0,88.7,5.0,4.78 Lakh,12.15,4.78,False,False,True,9,0.568288119738073
5567,Volkswagen Vento 2013-2015 1.6 Comfortline,Kolkata,2014,17000,First,15.04,1598.0,103.2,5.0,4.78 Lakh,4.25,4.78,False,True,True,11,0.2825797872340426
5568,BMW 3 Series Luxury Line,Coimbatore,2017,34232,First,21.76,1995.0,190.0,5.0,55.07 Lakh,35.84,55.07,False,False,False,8,1.647058823529412
5569,Honda CR-V Petrol 2WD,Chennai,2004,135000,Third,14.4,1997.0,152.0,5.0,33.51 Lakh,3.0,33.51,False,True,False,21,0.20833333333333331
5570,Renault Duster 110PS Diesel RxZ AWD,Chennai,2012,80000,First,19.72,1461.0,108.45,5.0,15.94 Lakh,6.75,15.94,False,False,True,13,0.34229208924949295
5571,Hyundai i20 Asta 1.2,Bangalore,2014,31045,Second,18.6,1197.0,81.83,5.0,4.78 Lakh,5.65,4.78,False,True,True,11,0.30376344086021506
5572,Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Pune,2013,58000,Second,16.96,1968.0,138.03,5.0,4.78 Lakh,7.5,4.78,False,False,False,12,0.44221698113207547
5573,Hyundai Creta 1.6 SX Plus Diesel,Kochi,2018,35480,First,19.67,1582.0,126.2,5.0,4.78 Lakh,13.34,4.78,False,False,True,7,0.6781901372648703
5574,Maruti Ciaz VDI SHVS,Hyderabad,2016,62287,First,28.09,1248.0,88.5,5.0,4.78 Lakh,7.9,4.78,False,False,True,9,0.28123887504449985
5575,Hyundai i20 Asta 1.4 CRDi,Coimbatore,2015,46162,First,22.54,1396.0,88.73,5.0,4.78 Lakh,6.98,4.78,False,False,True,10,0.3096716947648625
5576,Hyundai Verna 1.6 SX VTVT,Mumbai,2014,9200,First,17.01,1591.0,121.3,5.0,4.78 Lakh,5.75,4.78,False,True,True,11,0.3380364491475602
5577,Volkswagen Polo Diesel Trendline 1.2L,Kolkata,2012,55339,First,22.07,1199.0,73.9,5.0,4.78 Lakh,2.65,4.78,False,False,True,13,0.12007249660172178
5578,Volkswagen Polo Diesel Trendline 1.2L,Kolkata,2011,55476,First,22.07,1199.0,73.9,5.0,4.78 Lakh,2.49,4.78,False,False,True,14,0.11282283642954237
5579,Maruti SX4 Vxi BSIII,Pune,2007,68553,Second,15.0,1586.0,104.68,5.0,4.78 Lakh,1.5,4.78,False,True,True,18,0.1
5580,Honda Mobilio RS Option i DTEC,Kochi,2016,67376,First,24.5,1498.0,98.6,7.0,4.78 Lakh,6.5,4.78,False,False,True,9,0.2653061224489796
5581,Renault Duster 110PS Diesel RxZ Plus,Hyderabad,2013,42000,First,19.64,1461.0,108.45,5.0,4.78 Lakh,8.0,4.78,False,False,True,12,0.40733197556008144
5582,Toyota Fortuner 2.8 2WD AT,Coimbatore,2019,28069,First,12.9,2755.0,174.5,7.0,34.45 Lakh,30.85,34.45,False,False,False,6,2.3914728682170545
5583,Volvo XC60 D4 SUMMUM,Kochi,2014,93144,First,14.7,1984.0,181.0,5.0,4.78 Lakh,17.15,4.78,False,False,False,11,1.1666666666666665
5584,Maruti Celerio VXI AT,Hyderabad,2014,24300,First,23.1,998.0,67.04,5.0,4.78 Lakh,4.55,4.78,False,True,False,11,0.19696969696969696
5585,Maruti Ciaz ZDi Plus,Hyderabad,2015,47883,Second,26.21,1248.0,88.5,5.0,4.78 Lakh,7.4,4.78,False,False,True,10,0.28233498664631823
5586,Audi Q5 2008-2012 2.0 TDI,Kochi,2013,12467,First,12.8,1968.0,167.6,5.0,4.78 Lakh,25.64,4.78,False,False,False,12,2.003125
5587,BMW X1 sDrive 20d Sportline,Kolkata,2013,56683,Second,17.05,1995.0,184.0,5.0,4.78 Lakh,13.5,4.78,False,False,False,12,0.7917888563049853
5588,Ford Figo Petrol ZXI,Bangalore,2013,38000,First,15.6,1196.0,70.0,5.0,4.78 Lakh,3.55,4.78,False,True,True,12,0.22756410256410256
5589,Hyundai Elantra CRDi SX,Ahmedabad,2018,35000,First,22.7,1582.0,126.2,5.0,4.78 Lakh,15.0,4.78,False,False,True,7,0.6607929515418502
5590,Hyundai Verna 1.6 i ABS,Pune,2007,80000,Second,13.9,1599.0,103.2,5.0,4.78 Lakh,1.95,4.78,False,True,True,18,0.14028776978417265
5591,Honda Civic 2006-2010 1.8 S MT,Pune,2006,125000,Second,13.5,1799.0,130.0,5.0,4.78 Lakh,2.3,4.78,False,True,True,19,0.17037037037037037
5592,Toyota Fortuner 4x4 MT,Chennai,2013,123000,Second,12.55,2982.0,168.5,7.0,4.78 Lakh,15.0,4.78,False,False,True,12,1.195219123505976
5593,Hyundai i10 Sportz,Chennai,2012,70000,First,20.36,1197.0,78.9,5.0,4.78 Lakh,3.15,4.78,False,True,True,13,0.15471512770137524
5594,Nissan Sunny 2011-2014 Diesel XL,Hyderabad,2012,87982,First,21.64,1461.0,84.8,5.0,4.78 Lakh,5.0,4.78,False,False,True,13,0.2310536044362292
5595,BMW 5 Series 2013-2017 520d Luxury Line,Jaipur,2013,40714,Second,18.12,1995.0,190.0,5.0,4.78 Lakh,24.75,4.78,False,False,False,12,1.3658940397350992
5596,Chevrolet Optra Magnum 2.0 LT,Pune,2008,83000,Second,16.52,1991.0,123.7,5.0,4.78 Lakh,2.6,4.78,False,False,True,17,0.15738498789346247
5597,Hyundai i10 Asta,Ahmedabad,2011,86000,First,20.36,1197.0,78.9,5.0,4.78 Lakh,3.75,4.78,False,True,True,14,0.18418467583497053
5598,Skoda Laura Ambiente,Ahmedabad,2009,60002,Second,17.5,1896.0,106.0,5.0,4.78 Lakh,4.85,4.78,False,False,True,16,0.27714285714285714
5599,Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,Jaipur,2013,60000,First,10.0,2148.0,170.0,5.0,4.78 Lakh,27.0,4.78,False,False,False,12,2.7
5600,Honda Amaze SX i-DTEC,Kolkata,2014,84677,First,25.8,1498.0,98.6,5.0,4.78 Lakh,3.0,4.78,False,False,True,11,0.11627906976744186
5601,BMW X1 xDrive 20d xLine,Delhi,2017,23000,First,20.68,1995.0,190.0,5.0,4.78 Lakh,28.75,4.78,False,False,False,8,1.3902321083172147
5602,Toyota Innova 2.5 G (Diesel) 8 Seater,Hyderabad,2016,81424,First,12.99,2494.0,100.6,8.0,4.78 Lakh,14.49,4.78,False,False,True,9,1.115473441108545
5603,Porsche Panamera 2010 2013 Diesel,Delhi,2013,36400,First,7.5,4806.0,394.3,4.0,4.78 Lakh,72.0,4.78,False,False,False,12,9.6
5604,Nissan Sunny XV D,Chennai,2012,70000,Second,22.71,1461.0,84.8,5.0,11.48 Lakh,4.0,11.48,False,False,True,13,0.17613386173491852
5605,Maruti Swift Dzire LDI,Delhi,2015,40000,Second,26.59,1248.0,74.0,5.0,4.78 Lakh,4.5,4.78,False,False,True,10,0.16923655509590071
5606,Maruti Wagon R ZXI AMT 1.2,Mumbai,2019,600,First,21.5,1197.0,81.8,5.0,6.8 Lakh,6.25,6.8,False,True,False,6,0.29069767441860467
5607,Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,Pune,2015,65320,Second,16.96,1968.0,138.03,5.0,4.78 Lakh,11.5,4.78,False,False,False,10,0.6780660377358491
5608,Honda Accord 2.4 Inspire M/T,Pune,2009,79000,Third,9.8,2354.0,180.0,5.0,4.78 Lakh,3.1,4.78,False,True,True,16,0.31632653061224486
5609,Honda City i VTEC V,Mumbai,2018,5000,First,17.8,1497.0,117.3,5.0,4.78 Lakh,10.11,4.78,False,True,True,7,0.5679775280898876
5610,Hyundai Verna 1.6 SX VTVT,Coimbatore,2019,6028,First,17.01,1591.0,121.3,5.0,4.78 Lakh,11.54,4.78,False,True,True,6,0.6784244562022339
5611,Maruti Wagon R LX BSII,Delhi,2006,86000,Second,18.9,998.0,67.1,5.0,4.78 Lakh,1.0,4.78,False,True,True,19,0.052910052910052914
5612,Maruti Swift Dzire Tour LDI,Kolkata,2013,160000,Second,23.4,1248.0,74.0,5.0,4.78 Lakh,2.5,4.78,False,False,True,12,0.10683760683760685
